date,ticker,price,adv,n_bars
2015-09-30,SFES,2.1625,95085,336
2015-09-30,SFL,5.6884,3224113,336
2015-09-30,SFNC,16.8059,3169114,336
2015-09-30,SFST,19.86,56902,336
2015-09-30,SGA,16.0785,76948,336
2015-09-30,SGC,12.0993,314414,336
2015-09-30,SGU,4.6659,417477,336
2015-09-30,SHEN,12.2905,1813705,336
2015-09-30,SHOE,9.654,1812063,336
2015-09-30,SIF,11.36,56588,336
2015-09-30,SIGI,26.2498,4522212,336
2015-09-30,SILC,24.4461,353078,336
2015-09-30,SLP,8.5434,213654,336
2015-09-30,SLRC,5.6348,932794,336
2015-09-30,SLS,41700.0,2308500,336
2015-09-30,SMC,123.0885,2794288,336
2015-09-30,SMP,26.8922,2056601,336
2015-09-30,SMSI,132.8,70184,336
2015-09-30,SNDA,290.25,3918680,336
2015-09-30,SNEX,4.881,2692808,336
2015-09-30,SNFCA,4.3995,153008,336
2015-09-30,SNGX,2568.0,169296,336
2015-09-30,SNOA,1143.0,359073,336
2015-09-30,SPCB,1546.0,1078648,336
2015-09-30,SPNT,13.45,4243253,336
2015-09-30,SPOK,7.7018,572290,336
2015-09-30,SPWH,12.29,2193155,336
2015-09-30,SRCE,23.537,866599,336
2015-09-30,SRI,12.09,747931,336
2015-09-30,SRL,12.556,213925,336
2015-09-30,SSD,29.171,4665604,336
2015-09-30,STAA,7.17,1045440,336
2015-09-30,STBA,22.514,2043990,336
2015-09-30,STC,28.5606,2199206,336
2015-09-30,STN,19.0917,428629,336
2015-09-30,STRA,43.9083,4355672,336
2015-09-30,STRL,4.23,457105,336
2015-09-30,STRT,57.4504,607267,336
2015-09-30,SUNWQ,18.55,679359,336
2015-09-30,SXC,5.3939,4260225,336
2015-09-30,SXI,69.4604,4177484,336
2015-09-30,SYBT,18.5797,953573,336
2015-09-30,TAC,3.543,665814,336
2015-09-30,TACT,7.7101,100024,336
2015-09-30,TAOP,1674.0,334503,336
2015-09-30,TARA,522.4,249906,236
2015-09-30,TBBK,8.22,1034883,336
2015-09-30,TBCH,9.88,103484,336
2015-09-30,TBPH,10.88,2341428,336
2015-09-30,TCBK,18.5329,1289149,336
2015-09-30,TCPC,3.7733,579738,336
2015-09-30,TCX,22.69,2945712,336
2015-09-30,TDAY,9.5245,4293816,336
2015-09-30,TEN,25.2217,3145524,336
2015-09-30,TENX,92160.0,114560,336
2015-09-30,TFIN,16.55,711259,224
2015-09-30,TFSL,8.6712,2660004,336
2015-09-30,TG,7.1261,938939,336
2015-09-30,TGLS,10.3037,185482,336
2015-09-30,THFF,22.7391,614049,336
2015-09-30,TIPT,4.9287,152905,336
2015-09-30,TISI,330.8,3533302,336
2015-09-30,TITN,11.54,2176891,336
2015-09-30,TLPH,60.0,1721842,336
2015-09-30,TLYS,4.5525,506324,336
2015-09-30,TMP,38.1362,767983,336
2015-09-30,TNC,48.3737,3511475,336
2015-09-30,TNDM,89.8,1691416,336
2015-09-30,TOVX,18900.0,4137175,336
2015-09-30,TOWN,13.7078,1029837,336
2015-09-30,TPL,13.9717,1135921,336
2015-09-30,TPVG,2.5061,225102,336
2015-09-30,TR,21.288,2342881,336
2015-09-30,TRAK,9.9171,446799,336
2015-09-30,TRAW,78750.0,145406,336
2015-09-30,TRC,21.0388,742861,336
2015-09-30,TRST,19.055,1245680,336
2015-09-30,TRUP,7.71,646103,303
2015-09-30,TRVN,6356.25,1761131,336
2015-09-30,TSAT,33.845,2141635,336
2015-09-30,TSLX,5.3308,424366,336
2015-09-30,TSQ,6.1686,222544,299
2015-09-30,TTEC,22.5522,1832265,336
2015-09-30,TTGT,8.6,828255,336
2015-09-30,TTI,5.7182,3936744,336
2015-09-30,TTMI,6.01,4716923,336
2015-09-30,TTOO,885.0,1245954,289
2015-09-30,TU,9.2676,4685608,336
2015-09-30,TWI,6.2661,4331640,336
2015-09-30,TWIN,11.8597,432158,336
2015-09-30,TZOO,8.13,771741,336
2015-09-30,UCB,15.2863,3851608,336
2015-09-30,UCTT,5.67,1530719,336
2015-09-30,UEIC,39.684,4798220,336
2015-09-30,UFCS,25.2101,1340461,336
2015-09-30,UFI,29.83,2459896,336
2015-09-30,UFPT,22.44,285606,336
2015-09-30,ULH,15.7957,452250,336
2015-09-30,UONEK,22.1,122251,336
2015-09-30,UPLD,77.8,148248,225
2015-09-30,USDP,3.382,96680,245
2015-09-30,USLM,8.1483,101047,336
2015-09-30,USPH,37.817,2333770,336
2015-09-30,UTI,3.582,364103,336
2015-09-30,UTL,25.6597,1099090,336
2015-09-30,UTMD,44.5462,174912,336
2015-09-30,UTSI,8.88,69478,336
2015-09-30,UUUU,2.83,664976,336
2015-09-30,UVSP,13.3028,363056,336
2015-09-30,VANI,150.72,3405557,216
2015-09-30,VCEL,2.63,90945,336
2015-09-30,VCYT,4.94,552280,336
2015-09-30,VERU,15.9,133113,336
2015-09-30,VET,19.7056,1745578,336
2015-09-30,VHC,20.8344,270398,336
2015-09-30,VHI,19.4765,150522,336
2015-09-30,VICR,9.91,512678,336
2015-09-30,VIP,81.6565,82291,336
2015-09-30,VIVS,650.4,4294950,336
2015-09-30,VLGEA,16.3329,433715,336
2015-09-30,VNCE,36.0,3338933,336
2015-09-30,VNOM,7.2467,368655,324
2015-09-30,VPG,11.47,418684,336
2015-09-30,VRA,12.24,4693977,336
2015-09-30,VRDN,217.8,214472,324
2015-09-30,VRNS,5.0733,3288183,336
2015-09-30,VSEC,18.4458,734741,336
2015-09-30,VSTM,21.0,2236353,336
2015-09-30,VTOL,28.793,1907228,336
2015-09-30,VUZI,4.44,448112,336
2015-09-30,VVX,22.59,1777685,262
2015-09-30,VXRT,21.67,119552,336
2015-09-30,WABC,31.112,4911084,336
2015-09-30,WASH,22.1292,739188,336
2015-09-30,WATT,3912.0,1134663,336
2015-09-30,WEYS,15.7962,175242,336
2015-09-30,WGO,15.4462,4635302,336
2015-09-30,WHF,3.042,96891,336
2015-09-30,WHG,29.5713,518637,336
2015-09-30,WINA,83.3588,567852,336
2015-09-30,WK,14.79,1121187,200
2015-09-30,WLDN,9.9,565350,336
2015-09-30,WLFC,5.2168,178427,336
2015-09-30,WMK,32.5164,1282506,336
2015-09-30,WNEB,5.7966,82001,336
2015-09-30,WPRT,25.5,952788,336
2015-09-30,WSBC,20.5042,1936382,336
2015-09-30,WSBF,7.6887,651889,336
2015-09-30,WSFS,25.1772,2134343,336
2015-09-30,WTBA,11.8257,170607,336
2015-09-30,WTI,2.8823,3795814,336
2015-09-30,WVVI,6.6,61661,336
2015-09-30,WYY,9.7,808980,336
2015-09-30,XELB,77.0,61645,336
2015-09-30,XENE,8.14,271601,226
2015-09-30,XMAX,56.25,222304,336
2015-09-30,XNCR,12.19,3274680,336
2015-09-30,XWEL,6600.0,281760,336
2015-09-30,YDKG,9960.0,2761890,336
2015-09-30,YORW,17.2402,363305,336
2015-10-31,AAMI,13.9004,2418979,268
2015-10-31,AAON,12.724,2481899,359
2015-10-31,ABCB,27.5472,3591360,359
2015-10-31,ABEO,98.75,624376,359
2015-10-31,ABUS,5.5,2935593,359
2015-10-31,ACCO,5.2871,2824285,359
2015-10-31,ACHV,4554.0,1251481,359
2015-10-31,ACIC,12.7371,1887320,359
2015-10-31,ACLS,11.2,1859539,359
2015-10-31,ACNT,8.1895,140148,359
2015-10-31,ACTG,6.5395,3561636,359
2015-10-31,AD,18.6251,1108678,359
2015-10-31,ADMA,9.18,122292,359
2015-10-31,ADUS,24.98,1937931,359
2015-10-31,AEMD,458400.0,791400,359
2015-10-31,AFMDQ,63.4,1872654,287
2015-10-31,AGI,3.5899,4339597,359
2015-10-31,AGM,20.7781,631300,359
2015-10-31,AGRO,9.3392,1081718,359
2015-10-31,AGX,28.8653,3365129,359
2015-10-31,AGYS,11.37,402807,359
2015-10-31,AIFU,2889.772,710469,359
2015-10-31,AIM,6657.6138,54541,359
2015-10-31,AIN,32.5207,2956186,359
2015-10-31,AIOT,3.52,87673,359
2015-10-31,AKBA,8.92,3834497,359
2015-10-31,ALCO,36.1295,534310,359
2015-10-31,ALDX,6.88,103120,359
2015-10-31,ALG,44.3244,2121611,359
2015-10-31,ALLT,5.56,579622,359
2015-10-31,ALNT,12.3778,2152013,359
2015-10-31,AMC,205.9059,3965317,359
2015-10-31,AMPH,11.84,2971686,342
2015-10-31,AMPY,3.2074,848937,359
2015-10-31,AMRC,6.48,318836,359
2015-10-31,AMSC,5.43,209940,359
2015-10-31,AMSF,23.3902,1673119,359
2015-10-31,ANDE,28.298,4306211,359
2015-10-31,ANGI,77.3,2706738,359
2015-10-31,ANGO,12.58,1690652,359
2015-10-31,ANIK,38.52,4186077,359
2015-10-31,ANY,37100.0,814590,359
2015-10-31,AORT,10.5101,579364,359
2015-10-31,AOSL,8.88,598060,359
2015-10-31,AP,11.0127,227571,359
2015-10-31,APAM,13.8281,4238257,359
2015-10-31,APEI,21.73,2531519,359
2015-10-31,APT,2.13,86687,359
2015-10-31,ARCO,2.6181,1792348,359
2015-10-31,ARCT,58.31,1324765,359
2015-10-31,ARDX,16.38,2640018,346
2015-10-31,ARES,10.2992,599296,359
2015-10-31,ARMP,809.2,143673,359
2015-10-31,AROW,16.7103,304406,359
2015-10-31,ARQ,3.407,66863,359
2015-10-31,ARTNA,17.7478,419601,359
2015-10-31,ASC,10.4324,1590284,359
2015-10-31,ASMB,115.2,999878,359
2015-10-31,ASPN,8.37,660765,350
2015-10-31,ASTC,289.5,54176,359
2015-10-31,ASTE,28.9104,3693905,359
2015-10-31,ASYS,5.15,251377,359
2015-10-31,ATEC,4.2,88572,359
2015-10-31,ATEN,6.6865,2199985,359
2015-10-31,ATHXQ,25.0,306850,359
2015-10-31,ATLO,16.0687,144919,359
2015-10-31,ATNI,59.576,4090980,359
2015-10-31,ATNM,68.4,849453,359
2015-10-31,ATOS,1728.0,75613,359
2015-10-31,ATRC,18.52,4586909,359
2015-10-31,AUB,17.5263,2113281,359
2015-10-31,AUDC,2.7579,148953,359
2015-10-31,AUPH,2.92,58914,294
2015-10-31,AVAV,23.07,3702598,359
2015-10-31,AVD,12.8686,1855730,359
2015-10-31,AVNW,6.12,113530,359
2015-10-31,AXGN,4.65,317983,359
2015-10-31,AXTI,2.2,60588,359
2015-10-31,AZTA,10.0381,2081218,359
2015-10-31,BANC,10.0981,1599332,359
2015-10-31,BANF,24.7929,1069539,359
2015-10-31,BANR,34.0623,2949467,359
2015-10-31,BBDC,5.3119,836853,359
2015-10-31,BBSI,10.4061,2906654,359
2015-10-31,BBT,20.6636,1898172,359
2015-10-31,BBW,12.9912,2865314,359
2015-10-31,BCIC,9.6359,137691,359
2015-10-31,BCLI,41.7,257861,359
2015-10-31,BELFB,15.8358,727619,359
2015-10-31,BH,256.0867,2270720,359
2015-10-31,BHB,15.9396,133217,359
2015-10-31,BHE,16.345,4923229,359
2015-10-31,BIOCQ,55350.6523,521511,359
2015-10-31,BKE,12.0471,4223847,359
2015-10-31,BLBD,10.82,222799,359
2015-10-31,BLFS,2.22,94386,359
2015-10-31,BLX,14.2802,2227890,359
2015-10-31,BMI,27.2282,3750069,359
2015-10-31,BMRC,19.1472,454983,359
2015-10-31,BNC,189.0,74115,359
2015-10-31,BNTC,1520.6266,70476,343
2015-10-31,BOOM,6.9186,841669,359
2015-10-31,BPTH,6240.0,61300,359
2015-10-31,BRC,18.6023,4703588,359
2015-10-31,BSET,19.8238,1827065,359
2015-10-31,BSRR,11.377,206702,359
2015-10-31,BUSE,14.0837,644853,359
2015-10-31,BWEN,2.14,102677,359
2015-10-31,BWFG,15.3917,88957,359
2015-10-31,CAAS,5.0103,142718,359
2015-10-31,CAC,17.9369,256551,359
2015-10-31,CAE,10.6005,238743,359
2015-10-31,CALX,6.99,1638814,359
2015-10-31,CALY,9.8133,4026834,359
2015-10-31,CAMT,2.2613,55822,359
2015-10-31,CAPR,39.6,78073,359
2015-10-31,CASH,13.5204,1296041,359
2015-10-31,CASS,30.5827,941830,359
2015-10-31,CATO,21.0404,2674489,359
2015-10-31,CATX,14.2,395311,359
2015-10-31,CBAT,3.06,127090,359
2015-10-31,CBU,29.7162,3374174,359
2015-10-31,CBZ,10.75,3536922,359
2015-10-31,CCBG,12.4094,175285,359
2015-10-31,CCEC,24.0828,1070271,359
2015-10-31,CCNE,13.4803,192419,359
2015-10-31,CCO,3.9286,410521,359
2015-10-31,CCS,17.6114,2099353,347
2015-10-31,CDNA,4.46,99428,327
2015-10-31,CDXS,3.25,150079,359
2015-10-31,CDZI,3.42,560523,359
2015-10-31,CECO,8.3688,1206209,359
2015-10-31,CENT,12.4589,2720940,359
2015-10-31,CENTA,13.504,4637958,359
2015-10-31,CERS,4.77,3968843,359
2015-10-31,CEVA,23.37,2058085,359
2015-10-31,CFFN,6.3758,3567874,359
2015-10-31,CFRXQ,3248.0,211296,287
2015-10-31,CGEN,6.19,790396,359
2015-10-31,CHCO,34.8215,1733294,359
2015-10-31,CHEF,15.15,1472526,359
2015-10-31,CHGG,6.9,3662398,359
2015-10-31,CHRN,1842.75,313338,359
2015-10-31,CIA,8.4,747827,359
2015-10-31,CIGI,48.4206,1170605,359
2015-10-31,CIIT,2240.0,99792,359
2015-10-31,CLAR,4.9386,1197912,359
2015-10-31,CLFD,14.03,744974,359
2015-10-31,CLIR,56.2,419575,359
2015-10-31,CLMB,3.4044,81330,359
2015-10-31,CLS,11.22,3593279,359
2015-10-31,CMCO,17.0591,1191767,359
2015-10-31,CMRE,8.8459,1259822,359
2015-10-31,CMT,19.8215,626085,359
2015-10-31,CMTL,19.5311,1332911,359
2015-10-31,CNA,15.9563,1322343,359
2015-10-31,CNOB,14.1295,1042350,359
2015-10-31,CNS,18.3125,2529828,359
2015-10-31,CNTY,6.8,138140,359
2015-10-31,CNVS,106.0,86342,359
2015-10-31,CNXN,20.5475,702782,359
2015-10-31,COCP,244.8,156412,359
2015-10-31,CODI,8.4624,878909,359
2015-10-31,COHR,18.12,3531509,359
2015-10-31,COHU,11.7756,1242319,359
2015-10-31,COLB,20.599,3990078,359
2015-10-31,CORT,3.69,1303649,359
2015-10-31,CPF,14.6496,2852292,359
2015-10-31,CPIX,4.8078,59100,359
2015-10-31,CPK,42.635,2316136,359
2015-10-31,CPS,65.04,2591883,359
2015-10-31,CPSS,5.42,369332,359
2015-10-31,CRAI,20.2035,706260,359
2015-10-31,CRBP,48.9,265370,256
2015-10-31,CRDF,310.32,2873732,359
2015-10-31,CRIS,4080.0,821470,359
2015-10-31,CRK,10.9016,3466141,359
2015-10-31,CRMD,12.7,894229,359
2015-10-31,CRMT,34.24,1207221,359
2015-10-31,CRVL,11.0667,1522382,359
2015-10-31,CSV,18.8266,2311903,359
2015-10-31,CSWC,4.9877,413025,359
2015-10-31,CTBI,23.1609,757458,359
2015-10-31,CTRN,24.855,3124521,359
2015-10-31,CTS,17.1865,1671086,359
2015-10-31,CTSO,7.44,518550,359
2015-10-31,CUBI,27.5,3128057,359
2015-10-31,CULP,25.4074,1565705,359
2015-10-31,CVCO,98.6,2963811,359
2015-10-31,CVEO,20.7551,2402278,359
2015-10-31,CVGI,4.16,534716,359
2015-10-31,CVI,18.9337,4969975,359
2015-10-31,CVLG,9.1974,3568269,359
2015-10-31,CVM,397.5,226342,359
2015-10-31,CVU,8.49,59184,359
2015-10-31,CVV,11.95,192202,359
2015-10-31,CWCO,8.7479,577659,359
2015-10-31,CWST,6.07,744874,359
2015-10-31,CWT,17.8517,4099903,359
2015-10-31,CYD,7.2275,231559,359
2015-10-31,CYRX,2.87,69426,359
2015-10-31,CYTK,8.61,1970256,359
2015-10-31,CZNC,11.6021,171933,359
2015-10-31,CZR,9.9,1300807,281
2015-10-31,DAC,71.6942,94056,359
2015-10-31,DAKT,8.277,1603624,359
2015-10-31,DARE,438.0,199786,359
2015-10-31,DCO,21.64,1031697,359
2015-10-31,DCOM,19.8983,471894,359
2015-10-31,DGICA,9.0479,172669,359
2015-10-31,DGII,12.9,823523,359
2015-10-31,DHT,3.2415,4790979,359
2015-10-31,DHX,9.05,1875550,359
2015-10-31,DIOD,22.9,4110843,359
2015-10-31,DJCO,204.7,301440,359
2015-10-31,DLAPQ,16.43,267741,359
2015-10-31,DMC,36.5629,4137851,359
2015-10-31,DMRC,22.46,3463763,359
2015-10-31,DOMH,268.1598,101340,359
2015-10-31,DSGR,13.005,698886,359
2015-10-31,DSGX,17.49,617903,359
2015-10-31,DSX,3.668,1552174,359
2015-10-31,DWSN,2.643,151869,359
2015-10-31,DXLG,5.84,618303,359
2015-10-31,DXPE,30.26,4514876,359
2015-10-31,DXYN,6.57,619364,359
2015-10-31,EBF,10.0636,1072736,359
2015-10-31,ECHO,36.329,4885827,359
2015-10-31,EDSA,2340.24,63352,359
2015-10-31,EDUC,5.1861,95647,359
2015-10-31,EFSC,23.4571,1508385,359
2015-10-31,EGAN,4.58,56776,359
2015-10-31,EGBN,37.1354,3854767,359
2015-10-31,EGHT,10.66,3929881,359
2015-10-31,EHTH,11.95,1811702,359
2015-10-31,EIG,19.5028,1545105,359
2015-10-31,ELDN,1790.1,1262153,284
2015-10-31,EML,13.5547,74749,359
2015-10-31,ENFY,20.4001,77097,359
2015-10-31,ENLV,2970.0,84541,317
2015-10-31,ENPH,3.6,3161365,359
2015-10-31,ENVA,13.0,2659531,243
2015-10-31,EPM,3.5224,162620,359
2015-10-31,ERIE,68.7372,2129787,359
2015-10-31,ERII,7.17,238799,359
2015-10-31,ESCA,9.6436,155768,359
2015-10-31,ESE,35.508,2753285,359
2015-10-31,ESLT,70.5357,701510,359
2015-10-31,ETD,12.3804,2422773,359
2015-10-31,EVC,5.2135,1528133,359
2015-10-31,EVTC,16.5024,4007512,359
2015-10-31,EXPO,22.5426,4444033,359
2015-10-31,EXTR,3.59,2505247,359
2015-10-31,EYPT,38.4,186002,359
2015-10-31,EZPW,6.66,1940937,359
2015-10-31,FABC,22732.8008,136396,359
2015-10-31,FATE,4.4,453008,359
2015-10-31,FBIO,42.6,335338,359
2015-10-31,FBIZ,18.6142,390595,359
2015-10-31,FBNC,15.0945,411998,359
2015-10-31,FBP,3.0172,2046329,359
2015-10-31,FC,17.13,489499,359
2015-10-31,FCBC,12.2485,273003,359
2015-10-31,FCEL,3801.6001,1324339,359
2015-10-31,FCF,6.4544,1555114,359
2015-10-31,FCNCA,246.2996,3318261,359
2015-10-31,FDUS,4.1854,182544,359
2015-10-31,FF,4.3033,293575,359
2015-10-31,FFBC,12.816,2326517,359
2015-10-31,FFIN,13.6406,4271892,359
2015-10-31,FIBK,17.3913,1436431,359
2015-10-31,FISI,16.7329,460411,359
2015-10-31,FIVN,4.33,548364,359
2015-10-31,FIZZ,13.0099,1407999,359
2015-10-31,FLNA,12.95,150112,359
2015-10-31,FLNT,38.4,189313,359
2015-10-31,FLWS,9.93,2720808,359
2015-10-31,FLXS,33.3101,878215,359
2015-10-31,FMNB,5.7457,92519,359
2015-10-31,FN,21.67,4474421,359
2015-10-31,FNLC,12.7653,162854,359
2015-10-31,FOR,14.15,2431688,359
2015-10-31,FORM,8.24,1834579,359
2015-10-31,FORR,30.3435,1336681,359
2015-10-31,FOXF,17.75,1098404,359
2015-10-31,FRME,18.9871,2535768,359
2015-10-31,FRO,7.4041,1871929,359
2015-10-31,FRPH,16.5,166326,359
2015-10-31,FRST,8.0869,62707,359
2015-10-31,FSK,9.4727,1476777,359
2015-10-31,FSM,2.61,734183,359
2015-10-31,FSS,13.3998,2951321,359
2015-10-31,FSTR,14.549,2081776,359
2015-10-31,FTEK,2.02,78996,359
2015-10-31,FWDI,12.1,403691,359
2015-10-31,GABC,16.0304,390755,359
2015-10-31,GAIA,6.85,131967,359
2015-10-31,GAIN,2.5646,275664,359
2015-10-31,GALT,2.73,214030,359
2015-10-31,GASS,4.22,190384,359
2015-10-31,GBDC,6.0932,932025,359
2015-10-31,GBLI,20.4764,329255,359
2015-10-31,GEG,10.2,182897,359
2015-10-31,GEOS,15.36,2938896,359
2015-10-31,GEVO,804.0,682216,359
2015-10-31,GFF,12.3384,1660854,359
2015-10-31,GHM,14.7478,690744,359
2015-10-31,GIC,4.6505,71833,359
2015-10-31,GLAD,6.3669,312155,359
2015-10-31,GLMD,13852.7998,175622,359
2015-10-31,GLRE,21.96,4139585,359
2015-10-31,GNE,7.9733,556684,359
2015-10-31,GNK,14.4191,1903520,329
2015-10-31,GOLD,5.2088,78682,359
2015-10-31,GRBK,10.55,2331271,359
2015-10-31,GRC,22.1547,691374,359
2015-10-31,GSAT,27.0,3798624,359
2015-10-31,GSBC,35.6075,1193266,359
2015-10-31,GSIT,4.22,59146,359
2015-10-31,GSL,21.8041,227526,359
2015-10-31,GSM,11.5296,4911202,359
2015-10-31,GTE,24.0,1726471,359
2015-10-31,GTIM,5.93,352876,359
2015-10-31,GURE,85.5,87262,359
2015-10-31,GYRO,16.6728,52699,359
2015-10-31,HAFC,16.4657,2625178,359
2015-10-31,HASI,10.2987,1825466,359
2015-10-31,HBCP,19.8906,65848,359
2015-10-31,HBIO,29.4,372772,359
2015-10-31,HBM,5.0648,567804,359
2015-10-31,HBNC,8.038,427885,359
2015-10-31,HCI,32.5021,3755303,359
2015-10-31,HCKT,11.7891,1782307,359
2015-10-31,HDSN,3.43,65934,359
2015-10-31,HFWA,12.5288,1199723,359
2015-10-31,HHS,40.4531,1041146,359
2015-10-31,HIFS,113.1661,262182,359
2015-10-31,HLIO,26.8968,1877320,359
2015-10-31,HLIT,5.76,2024043,359
2015-10-31,HMN,24.3017,3011776,359
2015-10-31,HNI,30.1002,4494628,359
2015-10-31,HNNA,11.091,110969,359
2015-10-31,HNRG,5.3289,661542,359
2015-10-31,HOFT,17.2445,739516,359
2015-10-31,HOPE,10.618,3648423,359
2015-10-31,HOV,51.5,4298797,359
2015-10-31,HROW,7.79,160235,359
2015-10-31,HRTG,19.1025,4078037,359
2015-10-31,HRZN,2.7316,127856,359
2015-10-31,HSTM,22.4568,2714141,359
2015-10-31,HTB,16.9762,964037,359
2015-10-31,HTGC,3.5032,1107548,359
2015-10-31,HTO,24.6565,910460,359
2015-10-31,HURC,23.2259,556986,359
2015-10-31,HVT,11.7393,892303,359
2015-10-31,HWKN,17.5694,797433,359
2015-10-31,HY,43.6818,2889219,359
2015-10-31,HZO,15.8,3767743,359
2015-10-31,IBCP,9.9887,868094,359
2015-10-31,IBIO,3350.0,117000,359
2015-10-31,IBOC,20.5042,2900652,359
2015-10-31,IBP,20.2096,3952639,359
2015-10-31,ICCC,6.9,58801,359
2015-10-31,ICFI,29.0147,1820647,359
2015-10-31,ICL,3.7111,368311,359
2015-10-31,ICMB,2.4612,78833,359
2015-10-31,IDT,7.8032,1010551,359
2015-10-31,III,3.0207,170789,359
2015-10-31,IIIN,13.3163,549154,359
2015-10-31,IMMR,11.349,1757486,359
2015-10-31,IMNN,4683.9131,261354,359
2015-10-31,IMUX,3108.0,2668050,359
2015-10-31,INBK,27.7064,425622,359
2015-10-31,INDB,34.4326,3061406,359
2015-10-31,INSG,21.5,780127,359
2015-10-31,INUV,28.7,177708,359
2015-10-31,INVE,2.57,168122,359
2015-10-31,IOVA,6.47,2160474,359
2015-10-31,IPAR,22.3923,1916407,359
2015-10-31,IPWR,82.9,93272,359
2015-10-31,IRD,211.2,145759,359
2015-10-31,IRDM,7.6888,4844799,359
2015-10-31,IRIX,8.03,108245,359
2015-10-31,IRMD,24.066,710515,328
2015-10-31,ITRN,14.2919,51617,359
2015-10-31,JAKK,72.9357,3283618,359
2015-10-31,JBSS,37.8164,1987589,359
2015-10-31,JBTM,42.9072,4072878,359
2015-10-31,JHX,11.3635,190045,359
2015-10-31,JOB,7.4,52679,359
2015-10-31,JOUT,17.7285,261981,359
2015-10-31,JRVR,21.5867,1712617,223
2015-10-31,JVA,4.0716,84863,359
2015-10-31,KAI,37.7438,1966296,359
2015-10-31,KE,11.39,545856,251
2015-10-31,KELYA,13.5147,1342267,359
2015-10-31,KFRC,21.6463,4081152,359
2015-10-31,KG,260.975,3740849,359
2015-10-31,KINS,7.5952,154142,359
2015-10-31,KLIC,9.2016,4056494,359
2015-10-31,KMPR,27.9208,3564223,359
2015-10-31,KNDI,9.41,2770901,359
2015-10-31,KNOP,6.9444,676739,359
2015-10-31,KODK,12.52,2076439,359
2015-10-31,KOP,18.2582,3539095,359
2015-10-31,KOPN,2.67,544532,359
2015-10-31,KPTI,200.25,4872765,359
2015-10-31,KRNY,8.0122,4148613,359
2015-10-31,KRO,4.4347,1360917,359
2015-10-31,KTCC,8.33,208451,359
2015-10-31,KTOS,4.99,1970242,359
2015-10-31,KVHI,9.8,261889,359
2015-10-31,KWY,4.3,62545,359
2015-10-31,LAB,10.81,4901611,359
2015-10-31,LAKE,12.0819,1350355,359
2015-10-31,LCII,43.1266,4172462,359
2015-10-31,LCTX,3.0427,924895,359
2015-10-31,LCUT,12.3495,263595,359
2015-10-31,LEE,19.9,291305,359
2015-10-31,LEJUY,72.0,1518039,359
2015-10-31,LEU,2.7,60179,359
2015-10-31,LFCR,12.3,676582,359
2015-10-31,LFVN,6.5712,156498,359
2015-10-31,LFWD,16978.5,324450,287
2015-10-31,LIND,10.6,617476,359
2015-10-31,LIQT,34.24,58533,359
2015-10-31,LITS,27.8089,392990,359
2015-10-31,LIVE,8.64,79251,359
2015-10-31,LKFN,22.6775,1485580,359
2015-10-31,LMAT,11.9647,1356548,359
2015-10-31,LMNR,13.4512,610719,359
2015-10-31,LODE,135.0,70577,359
2015-10-31,LOGI,12.4894,4609563,359
2015-10-31,LPCN,203.32,3904531,359
2015-10-31,LPG,5.0151,1149843,359
2015-10-31,LPSN,117.0,1914059,359
2015-10-31,LQDT,8.19,2234428,359
2015-10-31,LRN,9.71,2784981,359
2015-10-31,LSTA,186.0,343903,359
2015-10-31,LTBR,60.6,62476,359
2015-10-31,LWAY,11.35,281548,359
2015-10-31,LXFR,7.2215,190192,359
2015-10-31,LXU,12.0385,4934099,359
2015-10-31,LYTS,8.3135,599912,359
2015-10-31,MAGN,201.2986,2127332,359
2015-10-31,MAIN,13.1035,3259997,359
2015-10-31,MANU,16.9151,376390,359
2015-10-31,MARA,27.36,70075,359
2015-10-31,MARK,41.4,79009,359
2015-10-31,MATV,22.9788,4157320,359
2015-10-31,MATW,43.7735,4796714,359
2015-10-31,MBOT,631.8,185976,359
2015-10-31,MBUU,14.21,1809766,359
2015-10-31,MBWM,14.7377,403462,359
2015-10-31,MC,13.2601,1242415,359
2015-10-31,MCHB,16.4366,1965172,359
2015-10-31,MCHX,3.6847,235747,359
2015-10-31,MCRI,19.5184,627436,359
2015-10-31,MCS,17.7787,1052616,359
2015-10-31,MCY,35.0615,4451388,359
2015-10-31,MDGL,23.45,1374205,359
2015-10-31,MDWD,62.86,115190,359
2015-10-31,MED,21.173,2083515,359
2015-10-31,MERC,7.407,1239061,359
2015-10-31,MFIC,4.431,2712494,359
2015-10-31,MFIN,5.98,1182662,359
2015-10-31,MG,18.92,1460028,359
2015-10-31,MGEE,32.5709,2282362,359
2015-10-31,MGNI,15.16,4860078,359
2015-10-31,MGPI,15.5872,976366,359
2015-10-31,MGRC,23.364,2262129,359
2015-10-31,MIND,44.4,108049,359
2015-10-31,MITK,3.27,451807,359
2015-10-31,MLAB,106.5197,793251,359
2015-10-31,MLCI,6.08,99141,359
2015-10-31,MLI,6.2857,4515074,359
2015-10-31,MLR,17.7309,469706,359
2015-10-31,MMYT,15.96,2931569,359
2015-10-31,MNOV,2.93,145934,359
2015-10-31,MOD,8.37,1163805,359
2015-10-31,MORN,75.2799,4578846,359
2015-10-31,MOV,16.7911,2903015,359
2015-10-31,MPAA,33.66,4882474,359
2015-10-31,MRCY,17.16,1669912,359
2015-10-31,MRKR,72.0,267289,359
2015-10-31,MRTN,5.3695,1753979,359
