cik,ticker,all_tickers,issuer_edgar,name_source,name_match,form,form25_date,exchange_now,first_bar,last_bar,bars_total,bars_after_form25,status
1346610,SOS,SOS,SOS Ltd,SOS Limited,True,25-NSE,2025-09-08,NYSE,2021-09-07,2026-09-04,1255,251,still-listed
1431695,OLO,OLO,Olo Inc.,,False,25-NSE,2025-09-12,http:404,,,0,0,no-data
1065837,SKX,SKX,SKECHERS USA INC,,False,25-NSE,2025-09-12,http:404,,,0,0,no-data
1869601,EMCGF,EMCGF|EMCRF|EMCUF|EMCWF,Embrace Change Acquisition Corp.,Embrace Change Acquisition Corp.,True,25-NSE,2025-09-18,OTC Markets OTCPK,2022-09-30,2026-09-04,986,243,otc-continuation
1842356,PETXQ,PETXQ,Wag! Group Co.,,False,25-NSE,2025-09-18,http:404,,,0,0,no-data
1455684,TPICQ,TPICQ,"TPI COMPOSITES, INC",TPI Composites Inc,True,25-NSE,2025-09-18,OTC Markets OTCPK,2026-07-06,2026-09-04,45,45,otc-continuation
1823144,CMPO,CMPO|CMPOW,"CompoSecure, Inc.",,False,25,2025-09-22,http:404,,,0,0,no-data
1547994,JPI,JPI,Nuveen Preferred Securities & Income Opportunities Fund,,False,25-NSE,2025-09-22,http:404,,,0,0,no-data
2039497,RHLD,RHLD,"Resolute Holdings Management, Inc.","Resolute Holdings Management, Inc.",True,25,2025-09-22,NYSE,2025-02-24,2026-09-04,386,241,still-listed
1122491,BRFS,BRFS,BRF S.A.,,False,25-NSE,2025-09-23,http:404,,,0,0,no-data
1844981,FAAS,FAAS|FAASW,DIGIASIA CORP.,,False,25,2025-09-23,http:404,,,0,0,no-data
1853138,AACT,AACT,"Kodiak Al, Inc.",,False,25,2025-09-24,http:404,,,0,0,no-data
1959348,KLG,KLG,WK Kellogg Co,,False,25-NSE,2025-09-26,http:404,,,0,0,no-data
1388126,HNW,HNW,"Pioneer Diversified High Income Fund, Inc.",,False,25-NSE,2025-09-30,http:404,,,0,0,no-data
1166258,PHT,PHT,"PIONEER HIGH INCOME FUND, INC.",,False,25-NSE,2025-09-30,http:404,,,0,0,no-data
1991946,CGBSF,CGBSF,Crown LNG Holdings Ltd,Crown LNG Holdings Limited,True,25-NSE,2025-10-01,OTC Markets OTCPK,2024-07-10,2026-09-04,542,234,otc-continuation
1668010,DBGI,DBGI,"Digital Brands Group, Inc.","Digital Brands Group, Inc.",True,25-NSE,2025-10-01,NasdaqCM,2021-09-07,2026-09-04,1255,234,still-listed
1915380,DMYY,DMYY,"dMY Squared Technology Group, Inc.",,False,25-NSE,2025-10-01,http:404,,,0,0,no-data
1220754,MODVQ,MODVQ,ModivCare Inc,,False,25-NSE,2025-10-01,http:404,,,0,0,no-data
1671284,NEUE,NEUE,"NeueHealth, Inc.",,False,25-NSE,2025-10-02,http:404,,,0,0,no-data
1781730,TCBX,TCBX,"Third Coast Bancshares, Inc.","Third Coast Bancshares, Inc.",True,25,2025-10-03,NYSE,2021-11-09,2026-09-04,1210,232,still-listed
1347242,LIPO,LIPO,LIPELLA PHARMACEUTICALS INC.,Lipella Pharmaceuticals Inc.,True,25-NSE,2025-10-06,OTC Markets OTCPK,2022-12-20,2026-09-04,930,231,otc-continuation
1137883,BCLI,BCLI,BRAINSTORM CELL THERAPEUTICS INC.,Brainstorm Cell Therapeutics Inc.,True,25-NSE,2025-10-09,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,228,otc-continuation
1370637,ETSY,ETSY,ETSY INC,"Etsy, Inc.",True,25,2025-10-10,NYSE,2021-09-07,2026-09-04,1255,227,still-listed
866095,JEQ,JEQ,"ABRDN JAPAN EQUITY FUND, INC.",,False,25-NSE,2025-10-14,http:404,,,0,0,no-data
1865187,ARIS,ARIS,"Aris Water Solutions, Inc.",Aris Mining Corporation,True,25-NSE,2025-10-15,NYSE,2021-09-07,2026-09-04,1255,224,still-listed
1305767,PHD,PHD,"Pioneer Floating Rate Fund, Inc.",,False,25-NSE,2025-10-15,http:404,,,0,0,no-data
910073,FLG,FLG|FLG-PA|FLG-PU,"FLAGSTAR BANK, NATIONAL ASSOCIATION","Flagstar Bank, National Association",True,25-NSE,2025-10-20,NYSE,2021-09-07,2026-09-04,1255,221,still-listed
1579157,VNCE,VNCE,VINCE HOLDING CORP.,Vince Holding Corp.,True,25,2025-10-20,NasdaqCM,2021-09-07,2026-09-04,1255,221,still-listed
1834494,MLNK,MLNK,"MeridianLink, Inc.",,False,25-NSE,2025-10-24,http:404,,,0,0,no-data
857949,ENFY,ENFY,Enlightify Inc.,Enlightify Inc.,True,25-NSE,2025-10-27,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,216,otc-continuation
1177162,ENX,ENX,Eaton Vance New York Municipal Bond Fund,,False,25-NSE,2025-10-27,http:404,,,0,0,no-data
1177161,EVM,EVM,Eaton Vance California Municipal Bond Fund,,False,25-NSE,2025-10-27,http:404,,,0,0,no-data
1621227,ADAP,ADAP,Adaptimmune Therapeutics PLC,,False,25,2025-10-28,http:404,,,0,0,no-data
1769617,HONE,HONE,"HarborOne Bancorp, Inc.",,False,25,2025-10-28,http:404,,,0,0,no-data
1937441,AMBI,AMBI,Ambipar Emergency Response,,False,25-NSE,2025-10-29,http:404,,,0,0,no-data
845379,CHN,CHN,"China Fund, Inc.",,False,25-NSE,2025-10-31,http:404,,,0,0,no-data
1825155,TIXT,TIXT,TELUS International,,False,25-NSE,2025-10-31,http:404,,,0,0,no-data
1703079,XFLT,XFLT,XAI Octagon Floating Rate & Alternative Income Trust,XAI Floating Rate & Alternative Income Trust,True,25-NSE,2025-10-31,NYSE,2021-09-07,2026-09-04,1255,212,still-listed
1517767,CCIA,CCIA|CCIF,Carlyle Credit Income Fund,,False,25-NSE,2025-11-03,http:404,,,0,0,no-data
750004,LNW,LNW|LAWIL,"Light & Wonder, Inc.",,False,25,2025-11-03,http:404,,,0,0,no-data
1809158,KUKE,KUKE,Kuke Music Holding Ltd,,False,25-NSE,2025-11-05,http:404,,,0,0,no-data
1439095,MRC,MRC,MRC GLOBAL INC.,,False,25-NSE,2025-11-06,http:404,,,0,0,no-data
1757064,GNFT,GNFT,Genfit S.A.,,False,25,2025-11-10,http:404,,,0,0,no-data
1815620,OPT,OPT|CKDXF,Opthea Ltd,,False,25,2025-11-10,http:404,,,0,0,no-data
1704299,TEAF,TEAF,TORTOISE SUSTAINABLE & SOCIAL IMPACT TERM FUND,,False,25-NSE,2025-11-10,http:404,,,0,0,no-data
1843477,SVII,SVII|SVIIR|SVIIU|SVIIW,Spring Valley Acquisition Corp. II,,False,25-NSE,2025-11-12,http:404,,,0,0,no-data
1285786,EMX,EMX,EMX Royalty Corp,,False,25-NSE,2025-11-13,http:404,,,0,0,no-data
1397047,FPAY,FPAY,"FlexShopper, Inc.",,False,25-NSE,2025-11-14,http:404,,,0,0,no-data
1946399,LSBCF,LSBCF|LSBWF,"LakeShore Biopharma Co., Ltd.",,False,25-NSE,2025-11-14,http:404,,,0,0,no-data
1879848,PEVM,PEVM,PHOENIX MOTOR INC.,Phoenix Motor Inc.,True,25-NSE,2025-11-14,OTC Markets OTCPK,2022-06-08,2026-09-04,1065,202,otc-continuation
1616543,SENS,SENS,"Senseonics Holdings, Inc.","Senseonics Holdings, Inc.",True,25,2025-11-14,NasdaqGS,2021-09-07,2026-09-04,1255,202,still-listed
1725123,CANG,CANG,Cango Inc.,Cango Inc.,True,25-NSE,2025-11-17,NYSE,2021-09-07,2026-09-04,1255,201,still-listed
1833835,PSFE,PSFE|PSEWF,Paysafe Ltd,Paysafe Limited,True,25-NSE,2025-11-17,NYSE,2021-09-07,2026-09-04,1255,201,still-listed
1721741,GORV,GORV,"Lazydays Holdings, Inc.",,False,25,2025-11-18,http:404,,,0,0,no-data
1868778,INFA,INFA,Informatica Inc.,,False,25-NSE,2025-11-18,http:404,,,0,0,no-data
1907982,QBTS,QBTS,D-Wave Quantum Inc.,D-Wave Quantum Inc.,True,25-NSE,2025-11-19,NasdaqGS,2021-09-07,2026-09-04,1255,199,still-listed
1815903,PTPI,PTPI,"Petros Pharmaceuticals, Inc.","Petros Pharmaceuticals, Inc.",True,25-NSE,2025-11-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,198,otc-continuation
1300734,SISI,SISI,"SHINECO, INC.","Shineco, Inc.",True,25-NSE,2025-11-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,198,otc-continuation
1888151,FMTOF,FMTOF,Femto Technologies Inc.,Femto Technologies Inc.,True,25-NSE,2025-11-21,OTC Markets OTCQB,2022-05-31,2026-09-04,1071,197,otc-continuation
1780531,OCFT,OCFT,"ONECONNECT FINANCIAL TECHNOLOGY CO., LTD.",,False,25-NSE,2025-11-21,http:404,,,0,0,no-data
72444,VXRT,VXRT,"Vaxart, Inc.","Vaxart, Inc.",True,25-NSE,2025-11-21,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,197,otc-continuation
1899658,WLGSF,WLGSF,"WANG & LEE GROUP, Inc.","WANG & LEE GROUP, Inc.",True,25-NSE,2025-11-21,OTC Markets OTCPK,2023-04-20,2026-09-04,848,197,otc-continuation
1842939,XAGE,XAGE|XAGEW,"Longevity Health Holdings, Inc.","Longevity Health Holdings, Inc.",True,25-NSE,2025-11-21,OTC Markets OTCQB,2021-09-23,2026-09-04,1243,197,otc-continuation
1922446,DEC,DEC,Diversified Energy Co PLC,Diversified Energy Company,True,25-NSE,2025-11-24,NYSE,2021-09-07,2026-09-04,1255,196,still-listed
942126,TAIT,TAIT,TAITRON COMPONENTS INC,Taitron Components Incorporated,True,25,2025-11-24,OTC Markets OTCID,2021-09-07,2026-09-04,1255,196,otc-continuation
1975218,NETD,NETD|NETDU|NETDW,Nabors Energy Transition Corp. II,,False,25,2025-11-25,http:404,,,0,0,no-data
1016178,CARV,CARV,CARVER BANCORP INC,"Carver Bancorp, Inc.",True,25,2025-11-28,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,193,otc-continuation
1298946,DRH,DRH|DRH-PA,DiamondRock Hospitality Co,DiamondRock Hospitality Company,True,25,2025-11-28,NasdaqGS,2021-09-07,2026-09-04,1255,193,still-listed
1821160,GHLD,GHLD,Guild Holdings Co,,False,25-NSE,2025-11-28,http:404,,,0,0,no-data
51644,IPG,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC.",,False,25-NSE,2025-11-28,http:404,,,0,0,no-data
1591588,AMRK,AMRK,"A-Mark Precious Metals, Inc.",,False,25,2025-12-01,http:404,,,0,0,no-data
1845097,AMBP,AMBP,Ardagh Metal Packaging S.A.,Ardagh Metal Packaging S.A.,True,25-NSE,2025-12-03,NYSE,2021-09-07,2026-09-04,1255,190,still-listed
1630805,BW,BW|BWNB|BWSN|BW-PA,"Babcock & Wilcox Enterprises, Inc.","Babcock & Wilcox Enterprises, Inc.",True,25-NSE,2025-12-05,NYSE,2021-09-07,2026-09-04,1255,188,still-listed
1539029,CLSD,CLSD,"Clearside Biomedical, Inc.",,False,25,2025-12-08,http:404,,,0,0,no-data
1517413,FSLY,FSLY,"Fastly, Inc.","Fastly, Inc.",True,25,2025-12-08,NasdaqGS,2021-09-07,2026-09-04,1255,187,still-listed
879764,TTE,TTE|TTFNF,TotalEnergies SE,TotalEnergies SE,True,25-NSE,2025-12-08,NYSE,2021-09-07,2026-09-04,1255,187,still-listed
1392972,PRO,PRO,"PROS Holdings, Inc.",,False,25-NSE,2025-12-09,http:404,,,0,0,no-data
1050825,SCS,SCS,STEELCASE INC,,False,25-NSE,2025-12-10,http:404,,,0,0,no-data
1946021,HSPO,HSPO|HSPOR|HSPOU|HSPOW,Horizon Space Acquisition I Corp.,,False,25,2025-12-12,http:404,,,0,0,no-data
66756,ALE,ALE,ALLETE INC,,False,25-NSE,2025-12-15,http:404,,,0,0,no-data
1485003,CARM,CARM,Carisma Therapeutics Inc.,"Carisma Therapeutics, Inc.",True,25,2025-12-15,OTC Markets OTCPK,2023-03-08,2026-09-04,878,182,otc-continuation
1417892,SOL,SOL,Emeren Group Ltd,,False,25-NSE,2025-12-15,http:404,,,0,0,no-data
1528129,VTLE,VTLE,"Vital Energy, Inc.",,False,25-NSE,2025-12-15,http:404,,,0,0,no-data
1696355,BEDU,BEDU,Bright Scholar Education Holdings Ltd,,False,25-NSE,2025-12-16,http:404,,,0,0,no-data
1605607,PGRE,PGRE,"Paramount Group, Inc.",,False,25-NSE,2025-12-19,http:404,,,0,0,no-data
1219601,CCK,CCK,"CROWN HOLDINGS, INC.","Crown Holdings, Inc.",True,25-NSE,2025-12-22,NYSE,2021-09-07,2026-09-04,1255,177,still-listed
890066,GLBZ,GLBZ,GLEN BURNIE BANCORP,Glen Burnie Bancorp,True,25,2025-12-22,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,177,otc-continuation
1000045,OMCC,OMCC,OLD MARKET CAPITAL Corp,Old Market Capital Corporation,True,25,2025-12-22,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,177,otc-continuation
1954042,ZK,ZK,ZEEKR Intelligent Technology Holding Ltd,,False,25-NSE,2025-12-22,http:404,,,0,0,no-data
1814287,ABL,ABL|ABLLL,"Abacus Global Management, Inc.",,False,25,2025-12-29,http:404,,,0,0,no-data
1439124,AXIA,AXIA|AXIA-P,BRAZILIAN ELECTRIC POWER CO,AXIA Energia,False,25-NSE,2025-12-29,NYSE,2026-07-17,2026-09-04,36,36,identity-mismatch
1754836,EIC,EIC|EICA|EICB|EICC,Eagle Point Income Co Inc.,Eagle Point Income Company,True,25-NSE,2025-12-29,NYSE,2021-09-07,2026-09-04,1255,173,still-listed
1902314,MPTI,MPTI,"M-tron Industries, Inc.","M-tron Industries, Inc.",True,25-NSE,2025-12-29,NYSE American,2022-10-03,2026-09-04,985,173,still-listed
1701051,WOW,WOW,"WideOpenWest, Inc.",,False,25-NSE,2025-12-31,http:404,,,0,0,no-data
1833141,CYBN,CYBN,CYBIN INC.,,False,25,2026-01-02,http:404,,,0,0,no-data
1475260,CVE,CVE|CNVEF|CVE-WT,CENOVUS ENERGY INC.,Cenovus Energy Inc.,True,25-NSE,2026-01-05,NYSE,2021-09-07,2026-09-04,1255,169,still-listed
1499961,BINI,BINI,"BOLLINGER INNOVATIONS, INC.","Bollinger Innovations, Inc.",True,25-NSE,2026-01-08,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,166,otc-continuation
1593222,CIO,CIO|CIO-PA,"City Office REIT, Inc.",,False,25-NSE,2026-01-09,http:404,,,0,0,no-data
1944057,CLCO,CLCO,Cool Co Ltd.,,False,25-NSE,2026-01-09,http:404,,,0,0,no-data
1398987,HOUS,HOUS,Anywhere Real Estate Inc.,,False,25-NSE,2026-01-09,http:404,,,0,0,no-data
885732,NXC,NXC,NUVEEN CALIFORNIA SELECT TAX FREE INCOME PORTFOLIO,,False,25-NSE,2026-01-12,http:404,,,0,0,no-data
885731,NXN,NXN,NUVEEN NEW YORK SELECT TAX -FREE INCOME PORTFOLIO,,False,25-NSE,2026-01-12,http:404,,,0,0,no-data
1398453,XIN,XIN,"Xinyuan Real Estate Co., Ltd.",,False,25-NSE,2026-01-14,http:404,,,0,0,no-data
1159167,IRBTQ,IRBTQ,IROBOT CORP,,False,25-NSE,2026-01-15,http:404,,,0,0,no-data
1819395,SONDQ,SONDQ|SONWQ,Sonder Holdings Inc.,Sonder Holdings Inc.,True,25-NSE,2026-01-20,OTC Markets OTCPK,2022-01-19,2026-09-04,1162,159,otc-continuation
1792829,VSTA,VSTA,Vasta Platform Ltd,,False,25,2026-01-20,http:404,,,0,0,no-data
1744494,ADN,ADN|ADNH|ADNWW,"ADVENT TECHNOLOGIES HOLDINGS, INC.",,False,25-NSE,2026-01-21,http:404,,,0,0,no-data
1936255,FORL,FORL|FORLU|FORLW,Four Leaf Acquisition Corp,Four Leaf Acquisition Corporation,True,25-NSE,2026-01-21,OTC Markets OTCPK,2023-05-16,2026-09-04,830,158,otc-continuation
1915328,ISLUF,ISLUF|ISLWF|ISRLF,Israel Acquisitions Corp,Israel Acquisitions Corp,True,25-NSE,2026-01-21,OTC Markets OTCPK,2023-01-13,2026-09-04,914,158,otc-continuation
912463,GES,GES,GUESS INC,,False,25-NSE,2026-01-23,http:404,,,0,0,no-data
1758057,LAZRQ,LAZRQ,"Luminar Technologies, Inc./DE",,False,25-NSE,2026-01-23,http:404,,,0,0,no-data
868278,PRPH,PRPH,"ProPhase Labs, Inc.","ProPhase Labs, Inc.",True,25-NSE,2026-01-23,OTC Markets OTCID,2021-09-07,2026-09-04,1255,156,otc-continuation
1022899,PTIX,PTIX|PTIXW,"Protagenic Therapeutics, Inc.\new","Protagenic Therapeutics, Inc.",True,25-NSE,2026-01-23,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,156,otc-continuation
846475,ZYXIQ,ZYXIQ,ZYNEX INC,,False,25-NSE,2026-01-23,http:404,,,0,0,no-data
1846510,SHCO,SHCO,Soho House & Co Inc.,,False,25-NSE,2026-01-29,http:404,,,0,0,no-data
1409269,VERO,VERO,Venus Concept Inc.,,False,25,2026-01-30,http:404,,,0,0,no-data
1687221,REVG,REVG,"REV Group, Inc.",,False,25-NSE,2026-02-02,http:404,,,0,0,no-data
1725057,DAY,DAY,"Dayforce, Inc.",,False,25-NSE,2026-02-04,http:404,,,0,0,no-data
1532286,NINE,NINE,"Nine Energy Service, Inc.","Nine Energy Service, Inc.",True,25-NSE,2026-02-05,NYSE American,2026-03-31,2026-09-04,110,110,still-listed
1137393,BFK,BFK,BLACKROCK MUNICIPAL INCOME TRUST,,False,25-NSE,2026-02-09,http:404,,,0,0,no-data
1137391,BFZ,BFZ,BLACKROCK CALIFORNIA MUNICIPAL INCOME TRUST,,False,25-NSE,2026-02-09,http:404,,,0,0,no-data
1137390,BNY,BNY,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST,The Bank of New York Mellon Corporation,False,25-NSE,2026-02-09,NYSE,2021-09-07,2026-09-04,1255,145,identity-mismatch
1181187,BYM,BYM,BLACKROCK MUNICIPAL INCOME QUALITY TRUST,,False,25-NSE,2026-02-09,http:404,,,0,0,no-data
1691421,LMND,LMND,"Lemonade, Inc.","Lemonade, Inc.",True,25-NSE,2026-02-09,NYSE,2021-09-07,2026-09-04,1255,145,still-listed
1038186,MHN,MHN,"BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND, INC.",,False,25-NSE,2026-02-09,http:404,,,0,0,no-data
1071899,MUE,MUE,"BLACKROCK MUNIHOLDINGS QUALITY FUND II, INC.",,False,25-NSE,2026-02-09,http:404,,,0,0,no-data
